,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
127,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014852,PUEBLA,PUEBLA,228 km,228363,2 hours 52 mins,10330
128,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014864,PUEBLA,PUEBLA,228 km,228363,2 hours 52 mins,10330
129,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014876,PUEBLA,PUEBLA,228 km,228363,2 hours 52 mins,10330
130,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,291 km,291025,3 hours 38 mins,13090
131,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,379 km,378614,5 hours 23 mins,19370
132,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,321 km,320713,4 hours 16 mins,15338
133,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,321 km,320713,4 hours 16 mins,15338
134,MCSSA015333,JILOTEPEC,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,348 km,348297,4 hours 0 mins,14392
135,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,191 km,190584,2 hours 41 mins,9688
136,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,243 km,243353,3 hours 13 mins,11563
137,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,258 km,257504,3 hours 25 mins,12307
138,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,335 km,335164,4 hours 35 mins,16528
139,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,335 km,335164,4 hours 35 mins,16528
140,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,268 km,268065,3 hours 46 mins,13569
141,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014840,HUEJOTZINGO,PUEBLA,186 km,185629,2 hours 38 mins,9467
142,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014852,PUEBLA,PUEBLA,205 km,204536,3 hours 3 mins,10968
143,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014864,PUEBLA,PUEBLA,205 km,204536,3 hours 3 mins,10968
144,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014876,PUEBLA,PUEBLA,205 km,204536,3 hours 3 mins,10968
145,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014881,IZÚCAR DE MATAMOROS,PUEBLA,229 km,229041,3 hours 21 mins,12058
146,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,317 km,316629,5 hours 6 mins,18338
147,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,297 km,296887,4 hours 26 mins,15976
148,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,297 km,296887,4 hours 26 mins,15976
149,MCSSA015350,TENANGO DEL VALLE,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,324 km,324470,4 hours 10 mins,15029
150,MCSSA015490,TOLUCA,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,177 km,177311,2 hours 32 mins,9141
151,MCSSA015490,TOLUCA,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,230 km,230081,3 hours 4 mins,11017
152,MCSSA015490,TOLUCA,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,244 km,244232,3 hours 16 mins,11760
