,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
129,TCSSA016593,JALPA DE MÉNDEZ,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,250 km,249568,5 hours 26 mins,19545
130,TCSSA016610,JONUTA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,400 km,399551,5 hours 47 mins,20811
131,TCSSA016610,JONUTA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,407 km,407116,6 hours 0 mins,21613
132,TCSSA016610,JONUTA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,307 km,306672,6 hours 31 mins,23473
133,TCSSA016610,JONUTA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,313 km,313111,6 hours 48 mins,24498
134,TCSSA016610,JONUTA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,465 km,464638,6 hours 45 mins,24318
135,TCSSA016610,JONUTA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,193 km,193038,3 hours 3 mins,10952
136,TCSSA016610,JONUTA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,97.8 km,97832,1 hour 39 mins,5954
137,TCSSA016610,JONUTA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,726 km,725622,10 hours 7 mins,36431
138,TCSSA016610,JONUTA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,503 km,503451,7 hours 1 min,25240
139,TCSSA016610,JONUTA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,215 km,214797,4 hours 25 mins,15872
140,TCSSA016634,MACUSPANA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,293 km,292713,4 hours 21 mins,15646
141,TCSSA016634,MACUSPANA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,300 km,300277,4 hours 34 mins,16448
142,TCSSA016634,MACUSPANA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,358 km,358470,5 hours 24 mins,19438
143,TCSSA016634,MACUSPANA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,276 km,276300,6 hours 38 mins,23863
144,TCSSA016634,MACUSPANA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,358 km,357800,5 hours 19 mins,19154
