,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
70,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,336 km,335930,5 hours 35 mins,20074
71,TSSSA017786,VICTORIA,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,336 km,335879,5 hours 33 mins,19989
72,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,329 km,329266,4 hours 7 mins,14819
73,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,326 km,326234,4 hours 2 mins,14500
74,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,249 km,249453,3 hours 37 mins,13040
75,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,328 km,327805,4 hours 6 mins,14769
76,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,303 km,303095,3 hours 43 mins,13361
77,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,233 km,232704,3 hours 31 mins,12644
78,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,336 km,335917,5 hours 35 mins,20102
79,TSSSA017791,VICTORIA,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,336 km,335866,5 hours 34 mins,20017
80,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA016870,SAN LUIS POTOSÍ,SAN LUIS POTOSI,330 km,329991,4 hours 15 mins,15297
81,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA016935,SAN LUIS POTOSÍ,SAN LUIS POTOSI,327 km,326958,4 hours 10 mins,14978
82,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA016952,MATEHUALA,SAN LUIS POTOSI,250 km,250177,3 hours 45 mins,13519
83,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA016976,SOLEDAD DE GRACIANO SÁNCHEZ,SAN LUIS POTOSI,329 km,328530,4 hours 14 mins,15247
84,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA016993,RIOVERDE,SAN LUIS POTOSI,304 km,303819,3 hours 51 mins,13839
85,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA017010,CIUDAD VALLES,SAN LUIS POTOSI,241 km,241257,3 hours 38 mins,13098
86,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA017034,TAMAZUNCHALE,SAN LUIS POTOSI,344 km,344470,5 hours 43 mins,20557
87,TSSSA017803,VICTORIA,TAMAULIPAS,SPSSA017046,TAMAZUNCHALE,SAN LUIS POTOSI,344 km,344419,5 hours 41 mins,20472
