,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
136,VZSSA015184,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,479 km,478513,5 hours 59 mins,21511
137,VZSSA015184,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,733 km,732643,9 hours 10 mins,33012
138,VZSSA015184,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,510 km,510472,6 hours 4 mins,21821
139,VZSSA015184,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,566 km,566131,8 hours 12 mins,29496
140,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,305 km,305065,3 hours 49 mins,13756
141,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,313 km,312629,4 hours 3 mins,14558
142,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,371 km,370822,4 hours 52 mins,17548
143,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,456 km,455927,6 hours 28 mins,23265
144,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,370 km,370152,4 hours 48 mins,17263
145,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,280 km,280160,3 hours 55 mins,14101
146,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,377 km,377006,4 hours 58 mins,17875
147,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,631 km,631135,8 hours 10 mins,29376
148,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,409 km,408964,5 hours 3 mins,18185
149,VZSSA015201,SAN ANDRÉS TUXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,465 km,464623,7 hours 11 mins,25860
150,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,241 km,240782,3 hours 10 mins,11411
151,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,248 km,248347,3 hours 24 mins,12213
152,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,307 km,306539,4 hours 13 mins,15203
153,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,392 km,391645,5 hours 49 mins,20921
154,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,306 km,305869,4 hours 9 mins,14918
155,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,216 km,215878,3 hours 16 mins,11757
156,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,313 km,312723,4 hours 19 mins,15530
157,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,567 km,566853,7 hours 31 mins,27031
158,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,345 km,344682,4 hours 24 mins,15840
159,VZSSA015242,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,400 km,400341,6 hours 32 mins,23515
160,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,241 km,240782,3 hours 10 mins,11411
161,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,248 km,248347,3 hours 24 mins,12213
162,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,307 km,306539,4 hours 13 mins,15203
163,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,392 km,391645,5 hours 49 mins,20921
164,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017365,VILLAFLORES,CHIAPAS,306 km,305869,4 hours 9 mins,14918
165,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017370,PICHUCALCO,CHIAPAS,216 km,215878,3 hours 16 mins,11757
166,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017382,PALENQUE,CHIAPAS,313 km,312723,4 hours 19 mins,15530
167,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017394,TAPACHULA,CHIAPAS,567 km,566853,7 hours 31 mins,27031
168,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017406,TONALÁ,CHIAPAS,345 km,344682,4 hours 24 mins,15840
169,VZSSA015254,COATZACOALCOS,VERACRUZ DE IGNACIO DE LA LLAVE,CSSSA017411,OCOSINGO,CHIAPAS,400 km,400341,6 hours 32 mins,23515
