,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
99,MCSSA015502,TOLUCA,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,245 km,244733,4 hours 38 mins,16673
100,MCSSA015502,TOLUCA,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,182 km,182109,2 hours 57 mins,10640
101,MCSSA015502,TOLUCA,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,320 km,319670,3 hours 50 mins,13776
102,MCSSA015502,TOLUCA,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,318 km,318490,3 hours 47 mins,13606
103,MCSSA015502,TOLUCA,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,384 km,383573,6 hours 38 mins,23858
104,MCSSA015502,TOLUCA,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,385 km,385294,6 hours 43 mins,24194
105,MCSSA015502,TOLUCA,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,520 km,520053,6 hours 31 mins,23469
106,MCSSA015502,TOLUCA,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,602 km,602092,8 hours 11 mins,29489
107,MCSSA015502,TOLUCA,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,423 km,423461,5 hours 7 mins,18433
108,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,318 km,318275,5 hours 34 mins,20020
109,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,223 km,223262,3 hours 8 mins,11300
110,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,312 km,312219,3 hours 47 mins,13631
111,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,311 km,311039,3 hours 44 mins,13461
112,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,376 km,376122,6 hours 35 mins,23713
113,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,378 km,377843,6 hours 41 mins,24049
114,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,513 km,512602,6 hours 29 mins,23324
115,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,595 km,594641,8 hours 9 mins,29344
116,MCSSA015572,TULTITLÁN,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,416 km,416010,5 hours 5 mins,18288
117,MCSSA015601,OTUMBA,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,354 km,354004,6 hours 15 mins,22484
118,MCSSA015601,OTUMBA,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,251 km,250597,3 hours 46 mins,13574
119,MCSSA015601,OTUMBA,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,340 km,339555,4 hours 25 mins,15904
120,MCSSA015601,OTUMBA,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,338 km,338375,4 hours 22 mins,15735
121,MCSSA015601,OTUMBA,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,351 km,351360,5 hours 55 mins,21290
122,MCSSA015601,OTUMBA,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,353 km,353081,6 hours 0 mins,21626
123,MCSSA015601,OTUMBA,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,540 km,539938,7 hours 7 mins,25597
124,MCSSA015601,OTUMBA,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,622 km,621977,8 hours 47 mins,31618
125,MCSSA015601,OTUMBA,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,443 km,443346,5 hours 43 mins,20562
126,MCSSA015630,AMECAMECA,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,357 km,357159,5 hours 46 mins,20730
127,MCSSA015630,AMECAMECA,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,193 km,192640,2 hours 49 mins,10119
128,MCSSA015630,AMECAMECA,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,270 km,270286,3 hours 9 mins,11352
129,MCSSA015630,AMECAMECA,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,269 km,269106,3 hours 6 mins,11183
130,MCSSA015630,AMECAMECA,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,278 km,277686,5 hours 13 mins,18762
131,MCSSA015630,AMECAMECA,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,279 km,279406,5 hours 18 mins,19098
132,MCSSA015630,AMECAMECA,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,471 km,470669,5 hours 51 mins,21045
133,MCSSA015630,AMECAMECA,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,553 km,552708,7 hours 31 mins,27066
134,MCSSA015630,AMECAMECA,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,374 km,374077,4 hours 27 mins,16009
135,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,310 km,310427,5 hours 53 mins,21153
136,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,198 km,197520,3 hours 2 mins,10923
137,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,286 km,286477,3 hours 41 mins,13253
138,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,285 km,285298,3 hours 38 mins,13083
139,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,326 km,326362,6 hours 1 min,21677
140,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,328 km,328083,6 hours 7 mins,22013
141,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,487 km,486861,6 hours 22 mins,22946
142,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,569 km,568900,8 hours 3 mins,28967
143,MCSSA015683,NEZAHUALCÓYOTL,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,390 km,390269,4 hours 59 mins,17910
144,MCSSA018371,TOLUCA,MEXICO,GRSSA011560,TLAPEHUALA,GUERRERO,241 km,241091,4 hours 33 mins,16405
145,MCSSA018371,TOLUCA,MEXICO,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,172 km,172085,2 hours 53 mins,10351
146,MCSSA018371,TOLUCA,MEXICO,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,317 km,317314,3 hours 44 mins,13428
147,MCSSA018371,TOLUCA,MEXICO,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,316 km,316135,3 hours 41 mins,13258
148,MCSSA018371,TOLUCA,MEXICO,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,381 km,381217,6 hours 32 mins,23510
149,MCSSA018371,TOLUCA,MEXICO,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,383 km,382938,6 hours 37 mins,23846
150,MCSSA018371,TOLUCA,MEXICO,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,518 km,517698,6 hours 25 mins,23120
151,MCSSA018371,TOLUCA,MEXICO,GRSSA011696,OMETEPEC,GUERRERO,600 km,599737,8 hours 6 mins,29141
152,MCSSA018371,TOLUCA,MEXICO,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,421 km,421106,5 hours 1 min,18085
