,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
108,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,464 km,464079,7 hours 22 mins,26507
109,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,300 km,299559,4 hours 25 mins,15896
110,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,364 km,363585,4 hours 49 mins,17365
111,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011626,CHILPANCINGO DE LOS BRAVO,GUERRERO,362 km,362405,4 hours 47 mins,17195
112,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011643,TLAPA DE COMONFORT,GUERRERO,204 km,203689,4 hours 33 mins,16377
113,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011655,TLAPA DE COMONFORT,GUERRERO,205 km,205410,4 hours 39 mins,16713
114,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011672,TÉCPAN DE GALEANA,GUERRERO,564 km,563969,7 hours 31 mins,27057
115,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011696,OMETEPEC,GUERRERO,646 km,646007,9 hours 11 mins,33078
116,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011713,ACAPULCO DE JUÁREZ,GUERRERO,467 km,467377,6 hours 7 mins,22022
117,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011560,TLAPEHUALA,GUERRERO,464 km,464079,7 hours 22 mins,26507
118,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011585,IGUALA DE LA INDEPENDENCIA,GUERRERO,300 km,299559,4 hours 25 mins,15896
119,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,GRSSA011602,CHILPANCINGO DE LOS BRAVO,GUERRERO,364 km,363585,4 hours 49 mins,17365
